0,00 €
0,01 €
0,02 €
0,05 €
0,08 €
0,10 €
0,11 €
0,16 €
0,22 €
0,24 €
0,25 €
0,26 €
0,28 €
0,30 €
0,31 €
0,42 €
0,45 €
0,48 €
0,49 €
0,51 €
0,53 €
0,57 €
0,62 €
0,64 €
0,65 €
0,71 €
0,72 €
0,78 €
0,84 €
0,98 €
1,12 €
1,13 €
1,15 €
1,17 €
1,18 €
1,19 €
1,21 €
1,23 €
1,26 €
1,27 €
1,28 €
1,30 €
1,40 €
1,41 €
1,42 €
1,44 €
1,47 €
1,51 €
1,52 €
1,54 €
1,56 €
1,57 €
1,59 €
1,60 €
1,65 €
1,72 €
1,76 €
1,77 €
1,78 €
1,86 €
1,89 €
1,92 €
1,93 €
1,95 €
1.007,37 €
1.044,82 €
1.053,74 €
1.065,41 €
1.068,25 €
1.074,29 €
1.088,74 €
1.105,28 €
1.154,45 €
1.161,75 €
1.165,85 €
1.176,11 €
1.195,74 €
1.209,72 €
1.219,14 €
1.243,28 €
1.274,69 €
1.318,86 €
1.349,78 €
1.421,95 €
1.424,43 €
1.435,06 €
1.460,11 €
1.503,27 €
1.541,00 €
1.550,60 €
1.572,67 €
1.573,65 €
1.596,07 €
1.615,01 €
1.618,42 €
1.632,71 €
1.633,74 €
1.638,20 €
1.643,25 €
1.647,65 €
1.683,17 €
1.712,78 €
1.720,61 €
1.736,97 €
1.743,55 €
1.753,14 €
1.806,02 €
1.852,29 €
1.862,53 €
1.904,64 €
1.949,61 €
1.964,14 €
1.969,33 €
1.988,96 €
10,17 €
10,22 €
10,32 €
10,43 €
10,45 €
10.372,33 €
10.684,83 €
10.719,55 €
10.762,67 €
10.886,36 €
103,92 €
105,20 €
105,31 €
105,37 €
105,96 €
108,73 €
108,76 €
11,16 €
11,30 €
11,35 €
11,54 €
11,70 €
11.034,05 €
11.736,73 €
11.804,01 €
11.829,24 €
110,32 €
115,28 €
117,47 €
118,12 €
118,45 €
12,00 €
12,11 €
12,25 €
12,38 €
12,87 €
12.269,64 €
12.400,19 €
125,34 €
127,54 €
13,12 €
13,67 €
13,68 €
13,73 €
13,94 €
13.108,44 €
13.400,55 €
13.480,34 €
13.622,23 €
13.925,13 €
130,79 €
133,78 €
135,82 €
136,11 €
138,16 €
139,62 €
14,08 €
14,55 €
14,66 €
14,80 €
14.217,05 €
14.259,26 €
14.390,94 €
14.452,27 €
14.711,03 €
14.772,46 €
141,38 €
142,10 €
143,28 €
146,38 €
149,03 €
15,21 €
15,24 €
15,43 €
15,56 €
15,68 €
15,75 €
15,98 €
15.090,60 €
15.251,41 €
15.828,28 €
15.868,86 €
151,52 €
153,09 €
153,11 €
156,85 €
16,14 €
16,15 €
16,18 €
16,24 €
16,29 €
16,51 €
16,54 €
16,86 €
16,89 €
16,94 €
16.284,84 €
167,18 €
167,35 €
17,22 €
17,89 €
17,98 €
17.140,16 €
17.147,07 €
17.356,00 €
17.441,38 €
17.448,23 €
17.816,57 €
171,44 €
173,16 €
173,71 €
174,71 €
177,71 €
177,79 €
178,09 €
178,53 €
179,56 €
18,44 €
18,56 €
18,59 €
18.519,75 €
18.808,88 €
18.812,08 €
181,18 €
185,18 €
187,26 €
188,81 €
19,06 €
19,40 €
19,45 €
19,74 €
19,96 €
19,99 €
19.175,65 €
19.178,91 €
19.463,30 €
19.527,15 €
19.688,52 €
19.703,22 €
19.819,22 €
19.822,40 €
19.837,22 €
190,71 €
194,59 €
196,41 €
196,42 €
197,05 €
198,99 €
2,10 €
2,21 €
2,22 €
2,23 €
2,24 €
2,27 €
2,30 €
2,31 €
2,32 €
2,33 €
2,34 €
2,35 €
2,39 €
2,50 €
2,51 €
2,58 €
2,59 €
2,61 €
2,63 €
2,64 €
2,67 €
2,68 €
2,69 €
2,78 €
2,80 €
2,81 €
2,87 €
2,91 €
2,94 €
2,95 €
2,97 €
2,99 €
2.028,38 €
2.046,57 €
2.056,09 €
2.083,56 €
2.096,83 €
2.105,23 €
2.128,75 €
2.134,87 €
2.136,76 €
2.189,97 €
2.211,40 €
2.223,94 €
2.240,15 €
2.242,50 €
2.253,73 €
2.271,33 €
2.307,15 €
2.326,55 €
2.379,44 €
2.425,34 €
2.449,85 €
2.468,65 €
2.512,76 €
2.556,02 €
2.558,52 €
2.561,73 €
2.578,17 €
2.583,46 €
2.589,31 €
2.613,41 €
2.655,87 €
2.690,43 €
2.692,75 €
2.807,80 €
2.816,99 €
2.833,27 €
2.839,50 €
2.864,39 €
2.940,23 €
2.984,91 €
2.992,21 €
2.996,85 €
20,01 €
20,95 €
20.059,41 €
20.232,95 €
20.394,97 €
20.496,42 €
20.783,24 €
200,66 €
201,63 €
206,22 €
207,23 €
208,26 €
21,16 €
21,75 €
21,97 €
21.093,31 €
21.271,97 €
21.649,82 €
21.809,60 €
21.819,79 €
22,33 €
22,44 €
22,92 €
22.273,86 €
22.591,84 €
22.740,87 €
22.889,65 €
22.948,08 €
223,71 €
229,59 €
23,30 €
23,32 €
23,43 €
23,67 €
23,74 €
23.221,34 €
23.297,66 €
23.319,24 €
23.453,57 €
23.681,25 €
23.821,83 €
23.874,83 €
230,64 €
232,27 €
233,27 €
233,58 €
234,66 €
235,33 €
239,77 €
24,23 €
24,43 €
24,63 €
24,65 €
24.239,84 €
24.343,66 €
24.379,26 €
24.515,21 €
240,74 €
242,15 €
244,17 €
245,46 €
246,48 €
246,55 €
248,95 €
25,26 €
25,46 €
25.315,59 €
25.608,43 €
25.757,83 €
250,28 €
251,18 €
252,29 €
254,07 €
255,22 €
259,57 €
26,22 €
26,47 €
26,52 €
26,89 €
26.029,14 €
26.086,40 €
26.132,63 €
26.366,49 €
26.578,50 €
26.756,66 €
26.803,78 €
265,51 €
267,43 €
27,05 €
27,10 €
27,43 €
27,46 €
27,48 €
27,92 €
27.248,36 €
27.420,95 €
27.583,62 €
274,11 €
275,62 €
277,69 €
28,34 €
28,42 €
28,74 €
28,90 €
28,96 €
28.004,71 €
28.476,06 €
28.813,05 €
281,23 €
283,60 €
285,14 €
29,10 €
29,38 €
29,69 €
29,79 €
29.030,80 €
29.239,26 €
29.244,95 €
29.270,53 €
29.274,11 €
29.505,19 €
29.545,52 €
29.704,21 €
29.806,57 €
29.953,97 €
292,68 €
292,79 €
299,61 €
3,11 €
3,12 €
3,13 €
3,19 €
3,22 €
3,25 €
3,33 €
3,34 €
3,35 €
3,38 €
3,40 €
3,45 €
3,51 €
3,54 €
3,58 €
3,59 €
3,62 €
3,65 €
3,67 €
3,70 €
3,72 €
3,73 €
3,76 €
3,79 €
3,81 €
3,84 €
3,87 €
3,89 €
3,91 €
3,93 €
3,96 €
3,99 €
3.032,00 €
3.043,79 €
3.058,57 €
3.114,63 €
3.147,90 €
3.149,65 €
3.152,78 €
3.154,12 €
3.168,74 €
3.171,66 €
3.193,04 €
3.226,04 €
3.233,05 €
3.240,51 €
3.247,93 €
3.254,28 €
3.262,42 €
3.296,13 €
3.327,48 €
3.334,57 €
3.336,20 €
3.345,28 €
3.379,93 €
3.397,34 €
3.416,01 €
3.430,55 €
3.455,25 €
3.473,85 €
3.477,39 €
3.518,30 €
3.528,27 €
3.577,48 €
3.597,17 €
3.614,86 €
3.622,80 €
3.641,73 €
3.642,42 €
3.685,64 €
3.686,48 €
3.688,60 €
3.688,90 €
3.726,28 €
3.730,07 €
3.738,48 €
3.744,82 €
3.810,49 €
3.838,62 €
3.851,45 €
3.852,81 €
3.863,60 €
3.880,11 €
3.893,82 €
3.912,43 €
3.915,77 €
3.928,00 €
3.934,42 €
3.952,32 €
3.954,36 €
3.961,87 €
3.979,62 €
3.989,91 €
30,21 €
30,25 €
30,68 €
30,73 €
30,87 €
30.137,72 €
30.481,93 €
30.496,93 €
30.521,34 €
302,83 €
304,01 €
305,83 €
307,14 €
31,66 €
31,68 €
31.022,19 €
31.771,85 €
310,95 €
312,02 €
314,84 €
316,88 €
317,12 €
318,65 €
32,78 €
32.306,75 €
32.401,16 €
32.464,37 €
33,17 €
33,25 €
33,38 €
33,97 €
33.610,04 €
33.890,51 €
34,04 €
34,10 €
34,46 €
34,66 €
34.130,78 €
34.246,13 €
34.261,91 €
34.388,37 €
34.391,70 €
34.510,18 €
34.729,90 €
341,92 €
343,51 €
344,86 €
347,85 €
349,92 €
35,29 €
35,30 €
35,50 €
35,70 €
35,81 €
35.615,69 €
35.631,71 €
35.717,14 €
352,80 €
357,05 €
359,29 €
36,29 €
36,33 €
36,44 €
36,58 €
36,70 €
36,79 €
36.291,81 €
36.793,63 €
36.915,16 €
36.928,50 €
360,62 €
362,39 €
363,57 €
369,65 €
37.555,25 €
37.592,06 €
37.831,29 €
37.840,40 €
37.989,33 €
372,56 €
374,33 €
377,17 €
377,33 €
377,63 €
379,11 €
38,47 €
38,99 €
38.940,64 €
381,35 €
39,03 €
39,27 €
39,65 €
39,75 €
39.582,45 €
393,09 €
397,05 €
398,41 €
4,00 €
4,02 €
4,03 €
4,04 €
4,05 €
4,07 €
4,13 €
4,17 €
4,18 €
4,21 €
4,22 €
4,23 €
4,24 €
4,27 €
4,31 €
4,35 €
4,42 €
4,46 €
4,47 €
4,48 €
4,50 €
4,51 €
4,52 €
4,60 €
4,63 €
4,66 €
4,71 €
4,74 €
4,76 €
4,78 €
4,81 €
4,82 €
4,86 €
4,89 €
4,90 €
4,96 €
4,97 €
4.055,38 €
4.061,73 €
4.109,52 €
4.117,70 €
4.161,24 €
4.167,33 €
4.173,02 €
4.185,54 €
4.214,99 €
4.228,06 €
4.245,30 €
4.280,90 €
4.287,83 €
4.362,39 €
4.379,80 €
4.397,74 €
4.402,14 €
4.425,50 €
4.453,88 €
4.454,58 €
4.472,49 €
4.488,26 €
4.489,71 €
4.496,16 €
4.522,01 €
4.529,38 €
4.549,72 €
4.555,87 €
4.579,37 €
4.605,90 €
4.613,57 €
4.627,37 €
4.676,36 €
4.719,11 €
4.753,12 €
4.773,32 €
4.871,41 €
4.910,54 €
4.916,22 €
4.924,27 €
4.924,46 €
4.925,28 €
4.953,23 €
4.979,63 €
4.986,04 €
4.992,51 €
4.997,23 €
40,02 €
40,15 €
40,40 €
40,57 €
40,92 €
40.315,98 €
40.672,36 €
400,13 €
400,68 €
401,03 €
401,09 €
403,21 €
406,75 €
408,88 €
41,21 €
41,36 €
41,73 €
41.323,58 €
41.459,07 €
