0,17 €
0,18 €
0,25 €
0,26 €
0,35 €
0,38 €
0,41 €
0,43 €
0,44 €
0,49 €
0,50 €
0,55 €
0,71 €
0,74 €
0,76 €
0,82 €
0,83 €
0,85 €
0,88 €
0,89 €
0,92 €
0,93 €
0,96 €
0,99 €
1,01 €
1,05 €
1,07 €
1,10 €
1,11 €
1,14 €
1,16 €
1,18 €
1,21 €
1,22 €
1,23 €
1,26 €
1,30 €
1,38 €
1,40 €
1,45 €
1,48 €
1,49 €
1,50 €
1,62 €
1,64 €
1,65 €
1,67 €
1,71 €
1,80 €
1,86 €
1,93 €
1,97 €
1.001,46 €
1.027,75 €
1.031,74 €
1.051,19 €
1.089,33 €
1.094,06 €
1.100,81 €
1.111,30 €
1.116,96 €
1.132,44 €
1.162,95 €
1.175,06 €
1.177,94 €
1.177,96 €
1.202,48 €
1.208,69 €
1.245,89 €
1.282,02 €
1.324,14 €
1.329,89 €
1.349,87 €
1.361,25 €
1.458,08 €
1.499,33 €
1.523,71 €
1.632,29 €
1.633,18 €
1.657,99 €
1.665,23 €
1.666,60 €
1.667,95 €
1.674,28 €
1.707,16 €
1.709,48 €
1.724,10 €
1.812,60 €
1.824,84 €
1.827,36 €
1.883,53 €
1.893,04 €
1.918,37 €
10,14 €
10,22 €
10,27 €
10,53 €
10,59 €
10,64 €
10,92 €
10.045,08 €
10.166,21 €
10.396,21 €
10.420,63 €
10.597,74 €
10.730,82 €
10.989,82 €
10.997,06 €
100,77 €
105,19 €
106,99 €
108,42 €
11,14 €
11,21 €
11,33 €
11,54 €
11,89 €
11,96 €
11.140,86 €
11.235,38 €
11.532,01 €
110,01 €
12,27 €
12,58 €
12,65 €
12,88 €
12.039,07 €
12.238,79 €
12.564,59 €
121,69 €
124,37 €
126,69 €
127,80 €
128,34 €
128,64 €
13,05 €
13,41 €
13,63 €
13,84 €
13.200,38 €
13.317,56 €
13.407,25 €
13.815,91 €
130,04 €
130,66 €
138,94 €
14,11 €
14,16 €
14,61 €
14.002,57 €
14.255,69 €
14.329,99 €
14.493,91 €
14.747,60 €
14.944,10 €
15,12 €
15,17 €
15,42 €
15,85 €
15.359,55 €
15.615,83 €
15.619,24 €
15.703,10 €
15.975,56 €
150,41 €
151,53 €
152,12 €
153,80 €
156,27 €
157,47 €
158,31 €
16,01 €
16,07 €
16,27 €
16,49 €
16.366,78 €
16.759,53 €
16.982,13 €
161,90 €
167,15 €
169,28 €
17,08 €
17,11 €
17,18 €
17,58 €
17,82 €
17,86 €
17,95 €
17.524,60 €
17.831,15 €
175,53 €
18,00 €
18,01 €
18,04 €
18.483,19 €
18.541,08 €
18.638,30 €
18.721,13 €
18.741,76 €
18.762,36 €
18.774,19 €
18.964,68 €
184,94 €
186,63 €
186,79 €
189,60 €
19,48 €
19,73 €
19,83 €
19,89 €
19.035,36 €
19.041,75 €
19.368,58 €
190,44 €
192,18 €
192,96 €
194,65 €
195,50 €
199,49 €
2,02 €
2,06 €
2,08 €
2,09 €
2,13 €
2,17 €
2,28 €
2,29 €
2,31 €
2,33 €
2,34 €
2,35 €
2,36 €
2,39 €
2,43 €
2,44 €
2,46 €
2,48 €
2,49 €
2,51 €
2,53 €
2,54 €
2,57 €
2,64 €
2,65 €
2,66 €
2,67 €
2,71 €
2,76 €
2,81 €
2,82 €
2,83 €
2,85 €
2,89 €
2,91 €
2,92 €
2,95 €
2.030,23 €
2.051,77 €
2.055,34 €
2.119,03 €
2.185,50 €
2.194,09 €
2.203,25 €
2.210,01 €
2.215,73 €
2.222,43 €
2.222,65 €
2.256,83 €
2.274,54 €
2.301,32 €
2.306,00 €
2.327,35 €
2.395,48 €
2.400,93 €
2.402,46 €
2.402,79 €
2.425,40 €
2.426,33 €
2.429,93 €
2.450,87 €
2.457,97 €
2.464,86 €
2.481,15 €
2.494,33 €
2.496,72 €
2.498,82 €
2.518,12 €
2.559,16 €
2.567,89 €
2.590,95 €
2.619,17 €
2.625,05 €
2.634,40 €
2.640,93 €
2.649,79 €
2.661,83 €
2.668,31 €
2.673,93 €
2.674,85 €
2.696,94 €
2.710,95 €
2.717,46 €
2.717,61 €
2.725,18 €
2.737,96 €
2.784,43 €
2.785,06 €
2.798,03 €
2.823,98 €
2.914,49 €
2.925,54 €
2.975,94 €
2.981,76 €
2.984,55 €
2.995,22 €
20,20 €
20,29 €
20,40 €
20,71 €
20,92 €
20.029,95 €
20.144,55 €
20.447,39 €
20.615,08 €
203,97 €
205,89 €
207,24 €
21,01 €
21,02 €
21,07 €
21,16 €
21,41 €
21,42 €
21,53 €
21.118,08 €
21.611,60 €
21.651,96 €
214,23 €
218,71 €
219,48 €
22,06 €
22,10 €
22,40 €
22,73 €
22,95 €
22.236,39 €
22.350,67 €
22.487,57 €
22.985,29 €
223,01 €
229,74 €
229,84 €
23,22 €
23,52 €
23,91 €
23,95 €
23.289,32 €
23.582,77 €
23.590,65 €
23.593,40 €
23.750,08 €
23.958,90 €
232,55 €
233,18 €
234,20 €
237,32 €
239,32 €
239,56 €
24,06 €
24,08 €
24,31 €
24,36 €
24,47 €
24,49 €
24.136,81 €
24.246,19 €
24.347,98 €
24.416,67 €
24.608,97 €
24.626,85 €
24.793,71 €
24.851,76 €
240,39 €
243,31 €
243,96 €
246,75 €
247,03 €
248,23 €
25,18 €
25,40 €
25,47 €
25,51 €
25,63 €
25,69 €
25,74 €
25.185,87 €
25.554,15 €
25.608,28 €
25.860,53 €
25.990,89 €
252,79 €
252,95 €
254,23 €
258,16 €
26,37 €
26,85 €
26.175,79 €
26.443,69 €
26.493,85 €
26.599,17 €
26.963,40 €
261,09 €
262,66 €
267,85 €
27,29 €
27,37 €
27,49 €
27,57 €
27.582,62 €
270,15 €
270,89 €
275,38 €
277,02 €
278,65 €
28,02 €
28,74 €
28,76 €
28.088,03 €
28.221,28 €
28.415,71 €
28.767,14 €
28.929,36 €
286,10 €
287,65 €
29,05 €
29,31 €
29,33 €
29,60 €
29,82 €
29.011,54 €
29.251,18 €
29.371,47 €
29.429,27 €
291,11 €
291,82 €
291,95 €
297,97 €
298,56 €
