0,02 $
0,03 $
0,05 $
0,09 $
0,11 $
0,12 $
0,21 $
0,22 $
0,26 $
0,27 $
0,30 $
0,32 $
0,33 $
0,34 $
0,36 $
0,40 $
0,41 $
0,42 $
0,43 $
0,44 $
0,45 $
0,49 $
0,51 $
0,53 $
0,61 $
0,62 $
0,66 $
0,72 $
0,73 $
0,76 $
0,81 $
0,84 $
0,89 $
0,92 $
0,97 $
1,02 $
1,03 $
1,07 $
1,10 $
1,13 $
1,15 $
1,19 $
1,23 $
1,24 $
1,27 $
1,30 $
1,31 $
1,32 $
1,34 $
1,35 $
1,46 $
1,52 $
1,53 $
1,54 $
1,56 $
1,59 $
1,61 $
1,67 $
1,76 $
1,81 $
1,82 $
1,83 $
1,91 $
1,94 $
1,96 $
1,98 $
1,99 $
1.006,96 $
1.009,66 $
1.019,15 $
1.064,46 $
1.069,35 $
1.081,55 $
1.084,85 $
1.096,34 $
1.098,73 $
1.107,23 $
1.118,71 $
1.182,71 $
1.239,10 $
1.244,64 $
1.267,54 $
1.268,99 $
1.286,60 $
1.296,68 $
1.298,97 $
1.322,52 $
1.324,06 $
1.344,54 $
1.360,53 $
1.371,41 $
1.389,43 $
1.405,15 $
1.421,63 $
1.447,75 $
1.457,87 $
1.477,98 $
1.482,73 $
1.492,12 $
1.501,01 $
1.519,22 $
1.549,06 $
1.551,93 $
1.553,90 $
1.571,83 $
1.596,67 $
1.607,18 $
1.620,09 $
1.620,79 $
1.651,05 $
1.686,54 $
1.718,22 $
1.744,90 $
1.749,70 $
1.752,85 $
1.755,66 $
1.779,94 $
1.842,59 $
1.871,29 $
1.917,93 $
1.950,22 $
1.974,49 $
1.989,89 $
1.996,92 $
10,03 $
10,09 $
10,19 $
10,45 $
10,48 $
10,57 $
10,73 $
10,81 $
10,95 $
10,96 $
10.382,18 $
10.419,21 $
10.845,04 $
10.849,91 $
104,53 $
106,95 $
108,17 $
11.201,97 $
11.408,81 $
11.528,65 $
11.553,30 $
11.784,21 $
112,54 $
113,48 $
113,75 $
118,40 $
118,81 $
118,95 $
12,03 $
12,60 $
12,66 $
12,86 $
12.033,28 $
12.166,79 $
12.329,02 $
12.344,77 $
124,47 $
126,24 $
128,35 $
13,66 $
13,89 $
13.009,14 $
13.118,63 $
13.125,53 $
13.327,70 $
13.445,82 $
13.492,82 $
13.769,01 $
13.995,10 $
130,29 $
