0,11,145
0,151,65
0,166,204
0,175,42
0,224,113
0,23,191
0,247,228
0,252,212
0,30,16
0,68,193
0,78,104
1,119,14
1,132,7
1,154,98
1,16,215
1,219,232
1,238,185
1,29,207
1,93,98
10,124,176
10,25,5
10,39,42
10,6,22
10,85,55
10,90,204
100,142,97
100,186,243
100,204,102
100,206,121
100,211,190
100,9,67
100,96,201
101,107,107
101,115,39
101,151,29
101,42,171
101,83,98
101,93,181
102,101,22
102,133,154
102,144,63
102,157,126
102,16,173
102,188,66
102,71,12
102,79,83
103,101,188
103,113,240
103,133,1
103,133,108
103,134,115
103,161,193
103,189,39
103,224,89
103,251,137
103,67,223
104,1,120
104,101,167
104,114,37
104,172,21
104,175,145
104,183,247
104,28,109
104,49,72
104,5,78
104,80,10
104,98,155
105,205,70
105,217,150
105,5,61
105,59,105
105,7,117
105,97,141
106,137,10
106,140,196
106,187,203
106,247,175
106,31,215
106,33,85
106,46,217
106,69,252
106,86,179
106,91,247
107,121,111
107,192,197
107,225,178
107,244,113
107,38,242
107,51,242
107,57,127
108,10,30
108,109,128
108,119,33
108,134,189
108,16,138
108,209,167
108,21,245
108,232,123
108,233,170
108,237,217
108,61,87
109,105,240
109,119,10
109,128,97
109,194,151
109,20,128
109,54,93
109,55,87
109,60,150
11,130,55
11,161,225
11,206,7
11,211,94
11,235,125
11,55,52
11,85,202
110,137,208
110,160,125
110,232,114
110,39,104
110,78,132
111,125,155
111,143,66
111,151,145
111,235,91
111,34,18
111,39,212
111,70,210
112,13,221
112,139,79
112,147,213
112,157,227
112,158,219
112,222,231
112,76,234
113,162,55
113,250,136
114,108,76
114,119,245
114,156,82
114,213,125
114,48,81
114,8,233
115,120,188
115,153,215
115,185,173
115,213,225
115,245,13
115,29,231
115,80,100
116,1,194
116,102,196
116,145,169
116,185,154
116,206,110
116,35,119
116,64,201
116,70,247
116,76,153
117,171,27
117,192,190
117,228,198
117,24,43
117,68,148
117,93,202
118,212,160
118,34,204
118,41,189
118,70,3
119,121,251
119,125,140
119,156,139
119,16,147
119,170,125
119,234,67
119,251,182
12,15,210
12,151,223
12,155,72
12,175,72
12,2,42
12,218,111
12,220,124
12,223,94
12,23,135
12,51,171
12,59,137
12,70,130
120,111,121
120,186,188
120,189,22
120,210,128
120,45,167
120,69,80
121,110,67
121,17,65
121,173,84
121,229,149
121,49,86
121,67,26
122,104,12
122,125,182
122,176,79
122,184,68
122,189,241
122,246,217
122,252,8
122,70,167
123,114,168
123,117,144
123,154,128
123,169,251
123,172,186
123,179,106
123,183,44
123,58,201
123,66,9
123,9,14
124,122,83
124,197,167
124,75,64
125,133,222
125,182,13
125,192,208
125,222,3
125,60,46
125,76,193
125,97,244
126,183,32
126,214,63
126,224,234
126,82,150
127,103,212
127,121,128
127,148,103
127,176,138
127,215,149
127,97,185
128,103,88
128,198,74
128,255,183
128,3,84
128,4,44
128,5,47
128,76,158
128,81,243
128,88,4
129,185,55
129,206,198
129,225,243
129,240,93
129,50,181
129,64,165
129,76,41
129,95,250
129,98,158
13,28,166
13,44,2
13,61,94
130,102,201
130,130,197
130,16,205
130,166,179
130,17,232
130,174,205
130,177,117
130,201,97
130,68,0
130,81,107
131,101,24
131,193,57
131,202,88
131,4,149
131,49,113
131,9,191
131,92,165
131,97,36
132,159,188
132,17,53
132,187,142
132,213,9
132,25,228
132,59,169
133,124,176
133,179,150
133,179,215
133,180,60
133,21,194
133,231,237
133,32,52
133,39,119
133,58,97
134,13,181
134,169,25
134,218,196
134,75,240
134,82,177
134,83,107
135,175,112
135,212,28
135,225,93
135,240,227
135,3,167
135,38,17
135,50,231
135,59,113
136,111,177
136,175,159
136,205,47
136,246,40
136,71,144
136,77,112
136,78,103
137,100,164
137,121,4
137,136,166
137,137,144
137,171,82
137,18,154
137,231,78
