0,108,88
0,216,40
0,226,118
0,24,15
0,32,63
0,53,11
1,108,157
1,122,144
1,177,193
1,187,97
10,10,141
10,131,16
10,157,181
10,164,228
10,171,97
10,185,52
10,240,191
10,34,73
10,9,19
10,96,47
100,108,133
100,132,158
100,198,53
100,214,118
100,224,60
100,224,64
100,70,46
100,77,120
100,97,160
101,174,223
101,197,34
101,237,141
101,41,75
101,87,34
102,171,178
102,69,49
103,123,106
103,149,24
103,202,75
103,206,23
103,206,46
103,221,120
103,231,88
103,240,55
103,64,173
104,134,185
104,136,130
104,165,63
104,201,176
104,24,26
104,38,77
104,4,82
104,44,228
104,47,163
104,63,22
104,74,249
105,18,155
105,66,81
106,137,175
106,14,137
106,185,161
106,209,155
106,235,229
106,62,139
106,79,5
106,82,219
106,86,200
107,14,33
107,177,39
107,181,150
107,183,152
107,183,21
107,186,46
107,216,80
108,105,83
108,110,246
108,123,18
108,17,130
108,196,71
108,205,53
108,206,1
108,210,226
108,33,140
109,108,252
109,158,1
109,174,55
109,176,118
109,213,20
109,225,203
109,48,37
109,51,160
109,70,30
11,111,228
11,12,214
11,125,255
11,187,138
11,7,236
11,74,51
11,99,63
110,140,125
110,142,121
110,159,145
110,171,19
110,194,67
110,240,173
110,248,234
110,254,64
110,34,113
110,79,125
111,13,177
111,145,55
111,147,72
111,155,166
111,229,140
111,254,53
111,255,20
111,63,124
112,140,54
112,144,139
112,154,207
112,16,51
112,166,231
112,197,34
112,209,168
112,49,178
112,56,209
113,114,179
113,150,167
113,207,154
113,230,163
113,243,139
113,29,5
113,6,244
113,6,38
113,7,98
114,0,184
114,133,211
114,152,229
114,2,239
114,220,122
114,241,192
114,245,107
114,56,62
114,61,95
114,7,61
115,143,98
115,69,187
115,94,76
116,107,87
116,108,243
116,114,124
116,131,162
116,137,91
116,164,82
116,198,59
116,207,239
116,233,230
116,253,204
116,28,215
116,34,114
116,52,244
116,94,154
116,99,51
117,1,168
117,106,191
117,193,224
117,216,147
117,41,229
117,47,37
117,87,87
117,89,39
117,9,163
117,98,220
118,1,255
118,131,57
118,150,20
118,156,101
118,184,97
118,186,105
118,186,123
118,207,46
118,227,46
118,233,66
118,243,133
118,40,192
119,11,149
119,120,171
119,121,1
119,121,154
119,14,50
119,197,217
119,220,35
119,244,68
119,26,44
119,36,167
119,91,217
12,127,227
12,13,40
12,162,16
12,191,44
12,205,144
12,56,122
12,85,158
120,200,99
120,28,76
120,35,158
120,38,220
120,44,60
120,8,172
121,154,249
121,193,38
121,194,66
121,202,13
121,218,28
121,46,37
121,60,101
122,108,39
122,142,153
122,167,202
122,21,128
122,239,17
122,50,190
122,64,44
123,18,200
123,218,75
123,249,13
123,251,29
123,254,22
123,3,196
123,41,59
123,59,65
123,62,187
123,70,247
124,106,62
124,139,188
124,146,73
124,153,150
124,161,175
124,172,83
124,175,84
124,24,65
124,48,133
124,77,17
125,108,157
125,174,194
125,176,119
125,232,45
125,24,45
125,65,99
125,81,52
126,210,26
126,239,238
126,244,25
126,5,148
126,67,133
126,82,115
126,82,139
126,88,41
127,112,13
127,142,250
127,207,150
127,48,32
127,75,223
128,100,252
128,161,51
128,28,113
128,36,144
128,62,105
129,153,233
129,16,188
129,16,229
129,191,253
129,199,195
129,201,91
129,22,140
129,222,135
129,27,124
129,61,38
13,100,161
13,105,112
13,128,157
13,150,224
13,178,217
13,220,232
13,222,176
13,223,233
13,29,10
13,46,45
13,50,218
13,60,148
13,68,26
13,69,117
13,74,211
13,76,143
13,79,169
130,118,165
130,153,225
130,160,176
130,162,134
130,173,108
130,239,15
130,244,111
130,78,157
131,140,11
131,171,119
131,184,66
131,230,51
131,75,19
131,86,13
132,141,167
132,20,169
132,87,69
133,117,121
133,12,34
133,146,175
133,157,13
133,158,78
133,164,189
133,175,204
133,192,28
133,213,140
133,55,86
134,120,252
134,121,45
134,245,127
134,8,149
134,93,12
135,107,94
135,153,98
135,41,14
135,41,82
135,75,31
135,96,198
136,115,77
136,12,247
136,132,137
136,137,99
136,170,94
136,215,31
136,249,122
136,7,93
136,80,203
136,97,146
137,178,236
137,200,215
137,218,191
137,232,112
137,253,11
137,36,87
138,134,146
138,158,155
138,201,222
139,11,222
139,168,255
139,199,149
139,212,209
139,23,111
139,28,90
139,73,176
139,74,210
139,83,2
14,138,69
14,152,237
14,160,218
14,170,60
14,171,0
14,194,235
14,38,30
140,112,15
140,14,139
140,140,162
140,84,42
140,91,120
141,12,165
141,12,41
141,12,88
141,163,200
141,32,192
142,193,175
142,222,48
142,246,62
142,32,95
142,45,252
143,157,16
143,47,206
143,53,29
144,136,254
144,174,68
144,182,106
144,232,214
144,239,80
144,252,68
144,35,212
145,0,157
145,151,156
145,161,4
145,203,75
145,32,20
146,124,80
146,134,150
146,167,27
146,173,247
146,23,80
146,235,66
146,5,205
146,82,249
147,122,242
147,155,88
147,171,5
147,187,135
147,227,139
147,227,63
147,229,213
147,246,181
147,52,134
147,7,136
148,100,253
148,13,147
148,58,146
148,71,23
148,72,73
148,91,121
149,101,237
149,136,91
149,28,82
149,32,216
149,74,90
149,98,171
15,159,12
15,170,216
15,183,5
15,184,144
15,196,183
15,218,244
15,246,40
15,39,35
15,54,162
15,73,210
15,76,245
15,93,129
15,97,206
150,130,191
150,234,167
150,58,73
150,8,0
150,96,248
151,105,137
151,125,202
151,157,146
151,223,58
151,25,156
152,101,18
152,143,155
152,153,220
152,168,187
152,188,172
152,35,177
152,87,188
153,100,32
153,195,239
153,223,179
153,31,104
153,35,173
153,72,163
153,95,20
154,123,213
154,151,75
154,16,246
154,83,168
155,115,114
155,146,184
155,165,226
155,180,129
155,229,151
155,231,193
155,33,174
155,37,251
155,56,1
156,143,102
156,194,44
156,208,65
156,74,144
156,90,150
157,100,49
157,169,46
157,228,101
157,24,20
157,34,95
157,81,240
158,102,178
158,180,153
158,186,12
158,207,76
158,216,205
158,239,235
158,250,136
158,65,174
159,110,56
159,115,12
159,134,18
159,142,2
159,162,182
159,247,214
159,4,139
