0,01 €
0,05 €
0,07 €
0,08 €
0,10 €
0,12 €
0,13 €
0,14 €
0,15 €
0,16 €
0,17 €
0,19 €
0,20 €
0,21 €
0,23 €
0,24 €
0,25 €
0,32 €
0,33 €
0,37 €
0,39 €
0,47 €
0,48 €
0,49 €
0,52 €
0,56 €
0,60 €
0,65 €
0,68 €
0,72 €
0,74 €
0,81 €
0,83 €
0,84 €
0,85 €
0,94 €
0,96 €
1,01 €
1,03 €
1,17 €
1,19 €
1,20 €
1,22 €
1,27 €
1,28 €
1,29 €
1,31 €
1,46 €
1,51 €
1,52 €
1,65 €
1,69 €
1,72 €
1,79 €
1,81 €
1,85 €
1,87 €
1,89 €
1,90 €
1,94 €
1,96 €
1,97 €
1.005,25 €
1.006,47 €
1.014,08 €
1.031,84 €
1.036,07 €
1.039,97 €
1.048,11 €
1.067,39 €
1.088,52 €
1.101,89 €
1.102,37 €
1.131,59 €
1.136,14 €
1.140,35 €
1.156,05 €
1.194,80 €
1.197,85 €
1.209,15 €
1.282,03 €
1.284,59 €
1.300,14 €
1.306,25 €
1.385,16 €
1.430,79 €
1.463,54 €
1.469,38 €
1.490,67 €
1.508,37 €
1.511,46 €
1.551,43 €
1.552,69 €
1.564,43 €
1.571,19 €
1.575,90 €
1.596,52 €
1.624,50 €
1.625,67 €
1.632,17 €
1.662,14 €
1.694,80 €
1.697,00 €
1.744,87 €
1.760,30 €
1.800,46 €
1.861,41 €
1.938,73 €
1.941,45 €
1.952,92 €
1.988,58 €
1.998,44 €
10,92 €
10.169,12 €
10.179,73 €
10.431,30 €
101,18 €
102,62 €
104,84 €
107,65 €
11,52 €
11,99 €
11.373,47 €
11.479,57 €
11.616,55 €
11.814,94 €
111,08 €
112,14 €
118,04 €
12,06 €
12,07 €
12,15 €
12,35 €
12,51 €
12,56 €
12.278,83 €
12.341,94 €
12.505,84 €
12.532,92 €
12.750,97 €
120,90 €
122,53 €
123,71 €
125,06 €
13,09 €
13,14 €
13,16 €
13,18 €
13,22 €
13,27 €
13,38 €
13.632,35 €
13.644,09 €
13.866,30 €
13.900,41 €
13.908,59 €
132,96 €
133,98 €
134,17 €
136,45 €
14,50 €
14,57 €
14.003,81 €
14.120,24 €
14.439,64 €
14.843,77 €
14.943,34 €
140,14 €
141,09 €
141,70 €
146,20 €
15,09 €
15,19 €
15,20 €
15,95 €
15.351,04 €
15.631,36 €
15.750,32 €
15.931,82 €
150,97 €
151,78 €
158,43 €
158,59 €
159,34 €
16,83 €
16.086,28 €
16.143,65 €
16.490,44 €
16.790,54 €
162,20 €
162,80 €
17,23 €
17,44 €
17,93 €
17.087,19 €
17.169,76 €
17.265,06 €
17.405,32 €
17.788,89 €
170,39 €
170,66 €
171,36 €
174,24 €
18,07 €
18,11 €
18,97 €
18.008,79 €
18.147,56 €
18.512,23 €
18.578,21 €
18.710,98 €
181,97 €
183,30 €
184,06 €
186,52 €
19,44 €
19,45 €
19,52 €
19,61 €
19.467,95 €
19.685,12 €
192,25 €
195,42 €
2,02 €
2,11 €
2,14 €
2,15 €
2,18 €
2,19 €
2,20 €
2,22 €
2,24 €
2,26 €
2,29 €
2,31 €
2,36 €
2,42 €
2,46 €
2,52 €
2,53 €
2,58 €
2,59 €
2,62 €
2,68 €
2,70 €
2,73 €
2,77 €
2,80 €
2,81 €
2,85 €
2,86 €
2,87 €
2,88 €
2,89 €
2,94 €
2,99 €
2.008,90 €
2.044,12 €
2.074,35 €
2.081,34 €
2.109,03 €
2.119,71 €
2.122,35 €
2.136,11 €
2.152,14 €
2.224,60 €
2.247,30 €
2.254,84 €
2.265,42 €
2.302,72 €
2.315,77 €
2.324,31 €
2.333,84 €
2.416,84 €
2.434,52 €
2.473,61 €
2.533,98 €
2.539,57 €
2.549,36 €
2.550,90 €
2.564,80 €
2.581,02 €
2.600,03 €
2.608,80 €
2.611,75 €
2.638,17 €
2.693,81 €
2.713,82 €
2.717,45 €
2.729,65 €
2.765,77 €
2.785,23 €
2.790,83 €
2.802,52 €
2.819,74 €
2.842,76 €
2.845,04 €
2.866,86 €
2.907,25 €
2.936,55 €
2.972,16 €
20,17 €
20,64 €
20,81 €
20,82 €
20,91 €
20,98 €
20.042,86 €
20.045,57 €
200,48 €
202,56 €
204,31 €
205,35 €
206,52 €
207,70 €
21,04 €
21,34 €
21,39 €
21,48 €
21,55 €
21.318,18 €
21.828,08 €
21.875,68 €
213,12 €
213,42 €
213,96 €
215,20 €
216,01 €
218,61 €
219,81 €
22,22 €
22,47 €
22,56 €
22,88 €
22.294,75 €
22.690,09 €
220,42 €
222,07 €
222,17 €
222,67 €
223,12 €
223,13 €
225,37 €
229,47 €
23,29 €
23,76 €
23,87 €
23,90 €
23,94 €
23.569,49 €
23.622,81 €
23.627,60 €
23.660,13 €
23.849,38 €
235,75 €
237,59 €
237,82 €
24,09 €
24,19 €
