0,155,97
0,156,81
0,183,198
0,213,253
0,217,225
0,72,115
0,72,56
0,90,17
0,96,229
1,112,154
1,117,41
1,140,107
1,161,193
1,201,243
1,210,61
1,239,188
1,244,20
1,26,173
1,3,246
1,7,27
1,84,58
10,101,31
10,103,184
10,140,188
10,142,129
10,147,17
10,181,218
10,222,236
10,225,196
10,230,37
10,86,236
10,94,48
100,105,32
100,125,41
100,130,6
100,156,125
100,172,177
100,205,167
100,221,68
100,230,6
100,232,187
100,243,202
100,37,251
100,42,119
100,51,20
100,69,47
100,88,4
100,9,83
101,120,170
101,185,160
101,218,35
101,222,16
101,244,219
101,253,15
101,254,217
101,49,203
101,67,130
102,169,233
102,203,167
102,24,227
102,61,217
102,99,36
103,113,217
103,118,202
103,152,197
103,169,146
103,212,128
103,68,144
104,0,213
104,105,31
104,143,23
104,159,211
104,164,103
104,215,218
104,235,57
104,32,18
104,36,173
104,80,46
105,135,1
105,198,166
105,199,200
105,219,129
105,240,95
105,86,233
105,91,176
105,94,253
106,12,238
106,7,174
106,86,49
107,158,174
107,194,27
107,205,74
107,230,151
107,71,156
108,119,195
108,132,101
108,17,83
108,177,26
108,191,238
108,20,206
108,44,223
108,90,241
109,127,183
109,15,95
109,204,14
109,35,50
109,60,40
11,109,127
11,156,232
11,194,93
11,58,9
110,102,159
110,114,77
110,236,27
110,46,189
110,46,42
110,71,79
110,77,108
111,1,168
111,122,192
111,137,145
111,151,40
111,21,204
111,237,250
111,24,163
111,42,231
112,145,86
112,162,16
112,178,48
112,21,215
112,235,105
112,235,98
112,8,181
112,85,129
113,187,69
113,226,143
113,236,132
113,250,120
113,40,127
113,44,200
113,82,29
114,0,17
114,135,95
114,165,85
114,186,117
114,245,84
114,253,47
114,35,188
114,4,84
114,70,47
115,143,75
115,162,78
115,74,52
116,1,195
116,117,27
116,236,55
116,247,219
116,255,144
116,255,20
116,4,134
116,46,110
116,50,12
116,56,96
116,61,176
116,62,143
116,70,74
116,71,214
116,82,73
116,86,113
116,92,32
117,106,221
117,11,72
117,186,79
117,21,188
117,23,53
117,233,155
117,31,64
117,4,107
118,117,236
118,156,231
118,167,68
118,170,128
118,183,202
118,21,225
118,27,243
118,28,101
118,37,17
118,69,216
118,74,107
118,93,203
119,127,59
119,188,63
119,250,206
119,40,7
119,59,153
12,160,156
12,160,24
12,18,209
12,254,29
120,115,80
120,133,68
120,137,224
120,206,135
120,210,97
120,22,36
120,28,46
120,79,92
121,123,116
121,137,52
121,187,15
121,233,89
121,246,89
121,28,218
121,78,213
121,89,228
121,90,200
122,114,93
122,21,137
122,218,221
122,218,27
122,9,141
123,117,1
123,135,225
123,148,167
123,158,173
123,160,133
123,181,147
123,225,74
123,237,151
124,142,70
124,152,119
124,232,24
124,45,196
124,53,116
124,63,26
124,96,215
125,134,108
125,24,2
125,31,229
125,42,207
125,60,5
125,72,254
126,148,32
126,199,227
126,85,197
127,117,67
127,129,199
127,29,85
127,32,202
127,54,46
128,111,212
128,148,62
128,49,131
128,70,192
128,74,189
129,0,224
129,131,30
129,163,85
129,165,15
129,200,235
