0,03 €
0,04 €
0,05 €
0,13 €
0,17 €
0,19 €
0,21 €
0,28 €
0,31 €
0,33 €
0,34 €
0,38 €
0,39 €
0,41 €
0,42 €
0,47 €
0,48 €
0,54 €
0,61 €
0,62 €
0,63 €
0,70 €
0,74 €
0,76 €
0,81 €
0,87 €
0,88 €
0,95 €
1,00 €
1,01 €
1,04 €
1,10 €
1,12 €
1,16 €
1,18 €
1,22 €
1,27 €
1,30 €
1,31 €
1,35 €
1,38 €
1,39 €
1,41 €
1,44 €
1,45 €
1,46 €
1,48 €
1,50 €
1,56 €
1,57 €
1,58 €
1,62 €
1,63 €
1,66 €
1,67 €
1,69 €
1,72 €
1,75 €
1,87 €
1,89 €
1,90 €
1,96 €
1.019,53 €
1.030,63 €
1.047,25 €
1.059,50 €
1.061,38 €
1.063,68 €
1.075,30 €
1.119,01 €
1.148,53 €
1.153,28 €
1.154,35 €
1.162,94 €
1.164,38 €
1.168,27 €
1.197,97 €
1.208,15 €
1.215,78 €
1.230,22 €
1.236,09 €
1.291,84 €
1.341,10 €
1.355,60 €
1.446,78 €
1.491,69 €
1.504,80 €
1.507,03 €
1.517,56 €
1.525,73 €
1.526,21 €
1.578,98 €
1.594,56 €
1.594,87 €
1.668,44 €
1.672,74 €
1.673,20 €
1.688,06 €
1.708,92 €
1.728,12 €
1.781,89 €
1.784,55 €
1.803,19 €
1.808,54 €
1.844,52 €
1.859,00 €
1.860,81 €
1.869,92 €
1.878,25 €
1.913,36 €
1.941,19 €
1.961,59 €
1.963,41 €
1.979,69 €
10,57 €
10,79 €
10,80 €
10.051,31 €
10.138,94 €
10.230,01 €
10.319,37 €
10.502,06 €
10.536,42 €
10.703,96 €
10.792,26 €
10.824,66 €
104,32 €
104,34 €
108,47 €
11,05 €
11.307,10 €
11.351,45 €
11.393,30 €
11.442,45 €
11.555,98 €
11.888,14 €
11.931,24 €
11.965,07 €
11.984,58 €
110,91 €
115,71 €
12,25 €
12.275,35 €
12.326,81 €
12.746,68 €
12.868,95 €
120,43 €
121,14 €
122,88 €
125,07 €
126,07 €
13,22 €
13,34 €
13,79 €
13,82 €
13,87 €
13,92 €
13.202,18 €
13.416,97 €
13.594,01 €
13.619,13 €
13.763,55 €
132,61 €
