0,183,81
0,34,146
0,55,252
0,76,15
0,77,63
0,79,162
0,96,11
1,187,42
1,192,227
1,60,241
1,78,17
1,93,188
1,95,108
10,124,34
10,153,158
10,157,186
10,161,122
10,193,94
10,209,230
10,224,86
10,254,29
10,52,230
10,57,231
10,92,167
10,94,8
100,111,134
100,127,104
100,163,99
100,184,9
100,197,229
100,220,233
100,248,202
100,86,194
101,104,66
101,118,255
101,126,206
101,154,52
101,193,8
101,204,165
101,233,76
101,61,88
101,80,43
101,84,91
102,149,48
102,218,49
102,242,177
102,3,209
102,45,204
102,76,81
103,144,37
103,223,217
103,225,14
103,236,96
103,249,241
103,47,108
103,76,58
104,110,208
104,111,70
104,153,115
104,161,210
104,163,71
104,211,28
104,215,77
104,79,137
104,83,17
104,95,0
104,97,136
104,99,100
105,119,135
105,151,58
105,155,250
105,2,51
105,211,79
105,246,218
105,59,18
105,61,223
106,100,9
106,135,94
106,140,145
106,154,66
106,155,34
106,193,7
106,210,56
106,212,142
107,116,238
107,122,6
107,136,236
107,200,159
107,200,78
107,233,79
107,56,6
108,109,143
108,187,253
108,194,248
108,197,136
108,204,112
108,3,165
108,67,40
109,107,111
109,176,2
109,177,67
109,214,176
109,241,120
109,45,178
109,48,122
109,91,24
109,99,20
11,114,113
11,12,239
11,124,24
11,131,249
11,154,186
11,187,26
11,48,168
11,52,67
11,53,29
11,60,212
11,79,139
110,108,84
110,153,137
110,168,116
110,190,116
110,190,206
110,211,210
110,220,248
110,33,232
110,73,152
110,79,85
111,107,62
111,151,237
111,159,13
111,168,213
111,184,191
111,230,69
111,240,155
111,249,1
111,3,13
111,5,1
111,54,81
111,75,58
111,79,22
112,17,202
112,49,71
113,132,30
113,140,255
113,147,11
113,19,61
113,190,27
113,21,39
113,25,133
114,119,90
114,135,90
114,144,243
114,145,40
114,203,146
114,253,55
114,29,177
114,50,144
114,96,193
115,172,247
115,211,246
115,229,121
115,229,175
115,233,25
115,235,112
115,237,19
115,248,199
115,33,173
115,7,153
115,93,200
116,148,103
116,210,85
116,236,140
116,27,148
116,34,114
116,65,96
116,88,232
116,89,60
117,172,172
117,194,80
117,198,27
117,31,17
117,97,28
118,157,94
118,207,56
118,209,206
118,34,240
118,67,167
118,70,126
119,140,71
119,143,189
119,174,82
119,18,21
119,224,147
119,54,171
119,63,247
119,91,140
12,18,169
12,228,249
12,37,229
12,45,210
12,78,1
120,132,33
120,162,164
120,205,74
120,241,94
120,58,213
120,88,124
121,16,0
121,169,137
121,177,205
121,51,152
121,67,186
122,111,161
122,125,61
122,168,194
122,185,67
122,200,233
122,234,4
122,241,97
122,242,226
122,255,206
122,36,217
122,43,179
122,77,75
122,78,129
122,95,39
123,103,145
123,111,18
123,12,65
123,14,164
123,228,83
123,38,138
123,39,245
123,62,28
123,64,189
123,73,40
124,212,209
124,212,30
124,214,231
124,35,133
124,36,241
124,63,136
124,65,117
124,70,110
124,8,79
124,92,186
125,102,200
125,11,249
125,162,23
125,175,174
125,217,232
125,247,160
125,87,252
126,102,1
126,146,166
126,16,164
126,163,142
126,21,98
126,249,32
126,73,4
127,108,101
127,117,201
127,161,55
127,177,173
127,206,135
127,24,29
127,24,81
127,94,101
128,111,143
128,20,87
128,200,100
128,71,74
128,75,254
129,131,138
129,159,2
129,196,206
129,247,131
129,37,48
13,124,17
13,129,32
13,134,5
13,209,57
13,217,208
13,96,193
130,125,82
130,126,208
130,197,138
130,252,72
130,63,211
130,66,251
130,8,78
131,105,195
131,142,56
131,162,59
131,230,65
131,252,234
131,252,43
131,54,69
131,61,15
131,80,126
131,99,70
132,192,60
132,195,87
132,2,214
132,253,34
132,3,229
132,48,142
133,1,41
133,112,56
133,137,87
133,158,130
133,172,120
133,174,30
133,2,7
133,215,132
133,55,79
134,140,128
134,141,171
134,142,29
134,175,58
134,183,99
134,192,47
134,205,225
134,237,240
134,67,176
134,8,81
134,84,136
135,163,167
135,171,174
135,212,233
135,245,52
135,30,48
135,47,30
135,69,144
