0,100,246
0,14,100
0,150,68
0,198,165
0,201,10
0,201,150
0,211,193
0,211,247
0,249,195
0,62,242
1,0,166
1,106,39
1,128,198
1,130,158
1,194,116
1,201,181
1,222,33
1,44,172
1,76,125
10,116,46
10,134,105
10,154,4
10,166,208
10,169,56
10,242,45
10,39,244
100,108,243
100,12,8
100,132,120
100,136,112
100,166,55
100,208,114
100,242,117
100,48,190
100,68,50
100,8,17
100,9,106
101,108,172
101,145,212
101,186,79
101,33,202
101,92,195
102,104,227
102,221,83
102,57,202
102,72,129
103,126,171
104,101,220
104,108,46
104,170,217
104,188,194
104,225,13
104,27,219
104,52,211
104,81,243
104,81,59
105,128,188
105,133,191
105,22,17
105,25,103
105,32,121
105,50,194
105,59,173
105,82,189
105,91,156
106,128,116
106,206,40
106,207,54
106,235,102
106,56,56
106,83,57
107,127,227
107,141,196
107,147,207
107,197,78
107,235,12
107,255,206
107,30,86
107,34,182
107,37,142
107,40,20
107,40,45
108,188,99
108,199,220
108,246,32
108,30,60
108,55,101
108,58,145
108,83,163
109,114,137
109,181,82
109,90,108
11,1,73
11,125,143
11,158,81
11,184,223
11,189,221
11,228,176
11,30,252
11,35,222
11,67,185
110,117,70
110,141,231
110,192,160
110,215,242
110,231,210
111,114,124
111,116,119
111,149,181
111,212,72
111,244,83
111,59,49
111,67,4
111,76,115
112,0,93
112,123,82
112,154,109
112,189,114
112,190,172
112,237,222
112,6,141
112,61,254
112,66,157
113,0,127
113,151,196
113,151,72
113,203,250
113,36,196
113,78,32
113,96,223
114,137,254
114,155,50
114,19,37
114,246,211
114,255,1
114,47,132
114,66,128
114,81,252
115,0,197
115,105,113
115,12,95
115,223,192
115,25,124
115,40,165
115,5,176
115,54,126
115,69,96
115,86,225
115,87,5
115,91,190
116,112,248
116,112,81
116,123,48
116,173,18
116,181,196
116,199,124
116,207,12
116,213,21
116,216,85
116,219,150
116,223,134
116,3,218
116,60,19
116,94,92
117,124,185
117,199,210
117,199,225
117,30,229
117,71,224
118,111,217
118,132,76
118,199,157
118,231,129
118,237,162
118,242,178
118,79,59
118,97,128
119,115,171
119,129,166
119,156,187
119,16,229
119,161,35
119,182,130
119,238,219
119,243,227
119,25,30
119,3,34
119,99,133
12,101,145
12,109,190
12,131,37
12,132,27
12,159,74
12,172,58
12,173,105
12,198,164
12,198,215
12,223,94
12,36,103
12,66,132
120,11,202
120,215,205
120,23,105
120,238,86
120,30,16
120,61,15
120,68,74
120,78,202
120,83,112
121,0,47
121,100,110
121,107,254
121,116,113
121,134,237
121,137,10
121,168,85
121,206,32
121,254,77
121,71,173
122,104,57
122,133,105
122,145,139
122,216,47
122,226,146
122,95,9
123,131,230
123,149,123
123,166,135
123,199,18
123,206,227
124,0,8
124,101,217
124,12,13
124,120,179
124,135,147
124,169,144
124,193,58
124,226,248
124,243,211
124,29,149
124,39,238
125,112,6
125,172,178
125,225,123
125,251,200
125,254,247
125,26,21
125,43,88
125,49,36
125,54,113
125,58,112
125,87,127
126,110,65
126,118,149
126,154,93
126,202,171
126,223,101
126,251,44
126,254,84
126,33,37
126,40,175
126,91,72
127,106,63
127,108,116
127,110,160
127,141,73
127,190,147
127,2,56
127,7,81
128,215,240
128,224,88
128,41,70
128,56,89
128,72,27
129,103,50
129,130,240
129,14,76
129,144,36
129,153,102
129,158,179
129,210,229
129,222,18
129,251,107
129,61,222
13,113,26
13,127,197
13,131,78
13,19,111
13,203,188
13,208,10
13,212,238
13,241,228
13,3,72
13,36,6
130,154,1
130,188,207
130,242,109
130,43,91
130,66,148
131,111,95
131,170,123
131,178,75
131,246,97
131,248,230
131,26,122
132,141,84
132,153,176
132,154,54
132,248,80
133,108,16
133,111,117
133,125,191
133,136,58
133,163,192
133,164,221
133,17,96
133,205,165
133,218,236
133,227,41
133,55,156
133,61,253
133,79,56
134,116,204
134,146,118
134,223,115
134,24,166
134,248,109
135,138,120
135,143,178
135,171,82
135,73,167
135,79,111
136,152,16
136,172,236
136,173,109
136,220,143
136,248,86
136,31,14
136,38,206
136,47,47
136,64,119
136,69,52
136,72,126
137,1,184
137,178,53
137,91,217
137,94,9
138,135,35
138,152,235
138,213,22
138,214,105
138,215,135
138,220,203
138,231,34
138,34,86
138,71,196
139,0,145
139,112,106
139,117,199
139,141,184
139,169,91
139,178,125
139,236,25
139,38,5
139,50,224
14,190,91
14,227,88
14,51,13
14,8,91
140,133,244
140,159,81
140,249,16
140,59,4
140,66,210
140,7,243
140,97,74
141,13,220
141,16,39
141,174,37
141,238,122
141,26,82
141,33,150
141,99,255
142,104,57
142,105,106
142,56,90
143,146,209
143,180,252
143,254,179
144,116,53
144,117,179
144,130,142
144,153,34
144,160,159
144,193,52
144,251,85
145,1,62
145,185,31
145,200,72
145,221,57
145,228,0
145,247,134
146,123,4
146,155,65
146,36,176
147,106,41
147,110,57
147,160,47
147,167,55
147,180,121
147,189,155
147,2,11
147,206,54
147,218,183
147,246,248
147,50,65
147,73,49
148,1,24
148,146,220
148,164,24
148,37,128
148,77,184
149,117,178
149,120,168
149,170,234
149,212,159
149,212,17
149,217,116
149,235,188
149,24,121
149,25,12
149,71,43
149,93,54
15,100,169
15,206,111
15,250,212
15,44,71
15,45,43
15,69,152
150,181,198
150,211,39
150,230,49
150,28,137
150,35,233
150,41,53
150,86,168
151,158,25
151,249,99
151,250,173
151,36,178
151,47,53
151,86,162
152,121,54
152,166,60
152,188,63
152,2,211
152,226,240
152,43,201
152,5,166
153,140,46
153,151,138
153,158,225
153,161,35
153,171,41
153,196,28
153,80,184
153,84,11
153,98,173
154,150,25
154,183,133
154,184,110
154,25,110
154,28,11
154,4,100
154,47,52
154,66,2
154,69,221
155,125,194
155,247,112
155,251,178
156,112,122
156,148,17
156,164,115
156,165,102
156,239,2
156,31,227
156,45,55
156,66,54
157,175,51
158,0,143
158,142,25
158,186,7
158,192,126
158,7,225
159,103,9
159,146,101
159,180,41
159,187,143
159,208,99
159,224,113
159,24,51
159,251,25
159,76,64
16,160,152
16,173,182
16,190,62
16,240,221
16,27,71
160,143,61
160,156,197
160,159,67
160,25,194
160,69,155
160,84,107
161,10,109
161,161,116
161,203,53
161,207,71
161,64,39
161,70,73
161,9,200
162,103,243
162,132,249
162,194,24
162,235,58
162,24,216
162,41,154
162,74,186
163,12,238
163,14,9
163,142,241
163,217,186
163,235,146
163,248,25
163,95,170
164,104,83
164,125,51
164,132,125
164,216,129
164,93,21
165,100,173
165,224,240
165,4,134
165,63,19
165,65,38
166,152,136
166,174,204
166,186,188
166,216,24
166,244,50
166,46,203
166,64,1
166,65,167
166,80,164
167,114,50
167,133,192
167,160,234
167,164,0
167,179,25
167,196,184
167,202,170
167,209,95
167,210,123
168,172,25
168,184,54
168,214,107
168,79,171
168,83,137
168,96,25
169,102,42
169,125,56
169,148,82
169,15,45
169,157,166
169,165,8
169,172,82
169,185,167
169,242,1
169,49,147
17,15,63
17,166,251
17,167,135
17,171,236
17,175,168
17,200,197
17,29,154
17,41,247
17,57,54
17,60,142
17,75,195
170,160,221
170,164,214
170,183,7
170,192,178
170,237,10
170,7,240
170,74,199
170,87,81
171,101,239
171,128,13
171,141,191
171,186,185
171,192,19
171,199,192
171,209,187
171,224,156
171,232,78
171,33,194
172,123,154
172,14,167
172,142,45
172,161,212
172,207,71
172,208,100
172,21,221
172,235,123
172,50,185
172,51,138
172,9,185
173,109,192
173,15,161
173,15,76
173,18,181
173,215,199
173,219,152
173,26,71
173,29,114
173,4,31
173,68,14
173,76,201
174,148,35
174,168,98
174,173,221
174,175,204
174,182,114
174,233,193
174,35,8
174,52,137
174,57,127
174,74,242
174,99,36
175,121,17
175,19,203
175,197,0
175,67,214
175,97,110
176,215,203
176,253,6
176,66,247
176,74,62
177,160,105
177,172,93
177,251,141
177,49,40
177,58,189
177,63,103
178,106,7
178,161,37
178,44,162
178,46,46
178,68,151
178,68,31
179,153,96
179,161,69
179,163,143
179,181,141
179,237,139
179,58,47
179,71,145
179,74,225
18,117,246
18,16,7
18,2,198
18,38,218
18,95,192
180,118,147
180,133,148
180,176,136
180,181,52
180,185,30
180,65,15
180,94,23
181,116,241
181,177,113
181,238,170
181,6,1
181,84,55
181,96,157
182,119,94
182,122,124
182,212,46
182,29,184
182,74,194
183,198,31
183,231,209
184,107,212
185,107,86
185,109,248
185,201,234
185,203,72
185,226,71
185,250,93
185,69,118
186,101,111
186,11,239
186,154,46
186,166,229
186,178,103
186,178,115
186,196,90
187,109,148
187,110,150
187,113,125
187,189,42
187,222,175
187,225,79
187,240,39
187,28,167
187,4,182
188,123,202
188,128,177
188,151,148
188,233,161
188,252,13
188,32,178
189,10,51
189,112,131
189,204,63
189,23,239
189,29,149
19,135,90
19,183,19
19,79,196
190,116,92
