0,102,46
0,111,197
0,147,196
0,155,128
0,228,96
0,85,74
1,102,4
1,136,36
1,145,187
1,66,91
10,179,95
10,210,8
10,217,152
10,40,253
10,65,26
10,86,105
100,133,105
100,243,170
100,4,197
100,74,226
100,91,85
101,102,0
101,103,84
101,127,29
101,170,118
101,179,166
101,55,3
101,72,225
102,118,119
102,118,52
102,145,225
102,15,143
102,185,45
102,246,48
102,49,140
102,67,122
102,71,198
102,88,101
102,94,167
102,95,45
103,123,140
103,129,193
103,131,3
103,132,53
103,164,16
103,164,25
103,178,232
103,199,136
103,222,115
103,23,92
103,40,130
103,48,193
103,58,43
103,83,94
103,90,0
104,110,15
104,171,230
104,181,224
104,193,13
104,232,123
104,247,130
105,112,241
105,164,217
105,236,217
105,236,72
105,32,186
106,104,36
106,163,176
106,181,47
106,183,8
106,19,169
106,237,174
106,242,80
106,8,230
107,0,45
107,114,116
107,152,217
107,30,60
107,44,0
107,72,7
108,170,9
108,226,109
108,51,167
108,96,189
109,170,160
109,241,229
109,250,25
109,255,139
109,75,204
109,84,164
11,11,47
11,180,97
11,207,199
11,215,166
11,216,246
11,236,72
11,56,31
11,67,137
11,68,207
110,100,39
110,160,62
110,171,70
110,190,110
110,193,151
110,194,251
110,80,181
110,82,155
110,93,179
111,135,198
111,138,107
111,179,210
111,207,165
111,231,66
111,25,169
111,26,172
111,85,33
112,115,169
112,127,50
112,175,77
112,191,229
112,245,99
112,28,165
112,95,71
113,103,202
113,188,2
113,240,40
113,242,123
113,53,91
113,71,196
114,199,92
114,200,14
114,230,43
114,241,236
114,49,17
114,99,243
115,139,207
115,157,53
115,187,106
115,223,193
115,30,169
115,68,195
115,78,239
116,103,166
116,139,213
116,180,98
116,204,177
116,206,173
116,211,174
116,39,36
116,7,84
116,71,175
117,1,216
117,1,44
117,156,9
117,177,230
117,236,41
117,238,131
117,41,143
117,59,251
117,94,228
118,133,236
118,151,240
118,206,137
118,217,149
118,241,86
118,246,6
118,248,39
118,30,72
118,52,40
118,61,82
118,9,73
119,108,114
119,109,138
119,154,144
119,168,65
119,18,106
119,252,250
119,38,179
119,98,204
12,130,231
12,176,112
12,24,254
12,34,106
12,40,118
12,69,54
120,124,160
120,141,57
120,156,220
120,159,201
120,166,239
120,177,207
120,178,244
120,181,14
120,36,239
120,59,252
120,85,231
120,93,139
121,167,100
121,185,165
121,201,22
121,236,116
121,242,250
121,244,5
121,45,211
121,46,108
121,70,219
122,109,42
122,111,57
122,12,109
122,122,53
122,142,156
122,163,210
122,197,84
122,225,46
122,246,97
122,253,37
122,26,4
122,42,103
122,75,196
123,122,234
123,213,65
123,243,183
123,251,242
124,118,26
124,168,27
124,233,94
124,245,201
124,36,231
124,55,95
125,159,175
125,214,184
125,246,236
125,25,24
125,28,94
125,77,190
125,86,43
125,94,30
126,170,211
126,183,39
126,19,2
126,226,36
126,245,161
126,28,72
126,36,145
126,60,228
127,112,205
127,115,25
127,129,153
127,142,163
127,161,252
127,177,250
127,182,230
127,183,73
127,222,68
127,24,137
127,243,49
127,96,206
128,123,226
128,169,154
