0,170,145
0,193,190
0,23,190
0,89,80
1,13,1
1,146,191
1,151,86
1,185,6
1,229,50
1,234,97
1,247,124
1,49,12
1,53,206
1,70,52
10,106,193
10,252,6
10,82,142
100,102,16
100,143,78
100,175,155
100,18,115
100,232,240
100,244,123
100,73,77
101,103,232
101,106,254
101,114,25
101,196,127
101,249,25
101,35,76
101,4,52
101,52,10
101,52,251
101,9,47
102,10,232
102,120,181
102,140,82
102,143,39
102,166,94
102,222,39
102,244,138
102,41,65
102,75,3
102,86,195
103,155,186
103,17,25
103,230,233
103,34,49
103,55,38
104,118,7
104,127,157
104,145,253
104,21,96
104,226,16
105,112,165
105,229,89
105,237,11
105,6,11
105,71,224
105,75,116
106,123,64
106,157,112
106,39,116
106,42,25
106,70,184
106,99,106
107,108,192
107,158,118
107,57,223
108,125,105
108,126,65
108,13,80
108,142,190
108,143,126
108,149,120
108,168,58
108,222,106
108,245,193
108,252,86
108,46,44
108,95,68
109,102,34
109,118,91
109,131,186
109,140,130
109,214,243
109,229,210
109,23,104
109,247,225
109,91,56
11,144,28
11,229,225
11,245,193
11,249,59
11,47,2
11,72,27
110,12,11
110,15,36
110,176,64
110,179,46
110,185,39
110,26,205
110,39,200
110,44,44
110,73,50
111,133,48
111,137,214
111,141,101
111,154,129
111,167,252
111,20,5
111,241,162
111,246,54
111,4,173
111,62,200
111,83,147
112,121,27
112,18,165
112,186,48
112,218,52
112,232,204
112,235,162
112,235,8
112,250,189
112,30,200
112,54,251
112,57,96
112,63,9
112,73,165
112,81,233
112,92,77
113,150,117
113,16,165
113,184,200
113,193,187
113,50,147
113,53,90
113,6,124
113,94,169
114,125,65
114,135,224
114,167,167
114,245,233
114,27,43
114,40,203
115,116,10
115,132,134
115,152,53
115,34,64
115,96,139
116,116,187
116,17,124
116,187,14
116,191,155
116,216,209
116,51,216
116,71,65
117,1,215
117,143,130
117,172,46
117,176,140
117,8,228
117,9,191
118,0,177
118,184,206
118,198,152
118,226,47
118,52,50
119,114,121
119,126,215
119,136,214
119,14,73
119,199,247
119,228,118
119,237,197
12,0,20
12,166,197
12,199,174
12,234,98
120,149,172
120,220,80
120,63,173
120,89,98
121,161,181
121,163,29
121,17,104
121,182,37
121,211,171
121,216,59
121,227,107
121,250,54
121,27,213
121,5,19
121,59,91
122,142,220
122,15,237
122,190,127
122,197,81
122,226,87
122,244,81
122,4,98
122,51,219
122,86,90
123,116,98
123,124,218
123,170,158
123,204,245
123,221,96
123,231,242
123,236,191
123,242,83
124,108,9
124,155,218
124,187,64
124,210,70
124,62,10
125,105,223
125,11,188
125,149,156
125,171,125
125,206,122
125,222,238
125,246,106
125,44,155
125,59,210
126,185,210
126,189,119
126,2,119
126,213,141
126,22,26
127,126,155
127,185,162
127,196,160
127,210,140
127,29,57
127,53,144
127,63,56
127,86,97
127,88,83
128,121,252
128,14,26
128,148,124
128,154,57
128,198,159
128,225,15
128,91,45
129,13,242
129,152,66
129,186,58
129,21,87
129,224,26
129,3,210
129,31,15
129,72,17
13,10,98
13,158,223
13,182,228
13,217,78
13,232,235
13,240,48
13,248,57
13,43,139
13,80,140
13,80,200
130,103,72
130,154,162
130,16,200
130,18,35
130,26,131
130,71,165
130,88,192
131,107,135
131,109,92
131,138,241
131,161,217
131,161,89
131,171,39
131,216,42
131,226,201
131,239,116
132,117,32
132,155,144
132,22,90
132,25,104
132,54,224
133,165,90
133,186,191
133,252,243
134,120,67
134,123,189
134,176,231
134,18,13
134,244,185
134,3,61
134,93,122
135,105,212
135,162,140
135,170,154
135,220,180
135,38,157
135,65,103
135,67,107
135,90,34
136,105,136
136,172,255
136,184,236
136,186,241
137,139,88
137,174,48
137,28,75
137,48,194
137,57,134
137,94,132
138,11,48
138,125,39
138,135,52
138,208,203
138,222,179
138,226,148
138,3,133
138,44,108
138,91,180
139,103,197
139,24,26
139,40,150
139,61,42
139,63,227
139,64,44
14,125,65
14,164,74
14,206,229
14,207,151
14,233,59
14,244,14
14,26,201
140,106,232
140,162,146
140,163,67
140,21,201
140,229,224
140,8,246
141,14,213
141,143,126
141,244,92
141,246,108
141,39,118
141,77,160
141,83,167
141,89,226
142,182,200
142,202,77
142,35,154
142,37,94
142,38,180
142,40,189
142,58,24
142,75,139
143,10,127
143,12,76
143,136,38
143,139,181
143,140,255
143,147,162
143,194,203
143,208,187
143,243,45
143,32,249
143,68,234
143,76,33
143,98,209
143,98,88
144,0,26
144,170,233
144,191,200
144,229,154
144,237,242
144,73,245
144,96,71
145,126,162
145,134,175
145,14,86
145,172,156
145,197,135
145,233,76
145,252,185
145,29,163
145,4,177
145,41,152
145,70,136
145,83,7
146,117,231
146,121,240
146,138,149
146,185,178
146,207,50
146,4,197
146,40,227
146,57,220
146,96,212
147,108,37
147,116,9
147,189,47
147,36,123
147,79,160
148,120,37
148,15,99
148,155,10
148,207,156
148,30,205
148,36,241
148,49,131
148,52,198
149,112,233
149,143,3
149,149,52
149,170,101
149,181,128
149,213,172
149,251,53
149,37,137
149,42,196
149,5,188
15,138,86
15,165,126
15,187,41
15,239,30
15,254,134
15,43,15
15,48,23
15,7,126
15,73,240
150,107,60
150,145,62
150,186,58
150,19,117
150,196,86
150,227,43
150,24,251
150,243,239
150,249,21
150,3,95
150,48,172
151,116,188
151,119,121
151,121,173
151,176,18
151,180,234
151,239,219
151,67,85
151,98,36
152,137,165
152,146,35
152,164,187
152,195,246
152,4,167
153,133,220
153,145,84
153,79,123
153,82,39
154,153,171
154,164,154
154,212,64
154,98,65
155,14,204
155,15,215
155,183,40
155,191,126
155,205,72
155,221,11
155,227,68
155,237,165
