0,116,77
0,170,153
0,186,38
0,232,220
0,40,226
0,75,2
0,77,50
0,88,161
1,10,186
1,110,245
1,116,167
1,137,157
1,214,135
1,239,66
1,62,92
10,183,137
10,185,37
10,200,133
10,200,215
10,28,166
10,49,207
10,77,148
100,113,251
101,154,190
101,197,73
101,209,188
101,26,220
101,52,159
101,55,196
102,150,248
102,164,106
102,211,161
102,22,34
102,238,3
102,24,224
102,25,248
102,254,124
102,29,163
102,30,223
102,36,208
102,59,127
102,79,36
102,93,37
103,118,181
103,156,189
103,179,79
103,23,119
103,233,201
103,247,204
103,3,160
103,8,36
104,104,193
104,123,100
104,133,231
104,169,19
104,21,255
104,226,97
105,103,74
105,166,179
105,20,85
105,87,86
106,112,197
106,196,109
106,247,49
106,247,76
106,3,206
107,107,75
107,133,189
107,166,225
107,179,193
107,199,168
107,225,43
107,249,233
107,4,128
107,51,134
107,7,241
108,117,247
108,136,91
108,161,169
108,175,60
108,192,93
108,194,34
108,52,166
108,74,198
109,133,150
109,144,169
109,154,196
109,162,90
109,199,96
109,21,52
109,53,154
109,67,191
11,100,255
11,245,116
11,73,200
110,197,156
110,202,76
110,21,44
110,238,97
110,29,32
110,41,4
110,60,9
110,85,36
110,95,230
111,0,148
111,149,218
111,237,156
111,41,208
111,53,144
112,123,110
112,134,0
112,229,56
112,66,249
112,69,38
113,100,56
113,133,118
113,156,70
113,167,118
113,195,20
113,223,8
113,227,174
113,228,131
113,3,193
113,56,183
113,63,255
113,77,208
113,83,112
113,96,218
114,191,217
114,245,119
114,42,227
114,55,208
114,75,46
114,80,44
115,101,170
115,104,139
115,208,193
115,251,158
116,10,203
116,103,49
116,233,125
116,39,167
116,48,1
116,51,218
116,6,181
116,65,217
116,7,133
117,131,164
117,148,68
117,178,179
117,188,90
117,195,46
117,33,26
117,37,30
117,87,38
117,97,93
118,125,10
118,128,214
118,186,47
118,203,85
118,219,206
118,233,6
118,236,138
118,54,112
118,95,32
119,102,192
119,119,197
119,131,188
119,20,247
119,236,198
119,45,25
119,85,227
12,112,166
12,190,78
12,23,111
120,118,19
120,171,233
120,231,53
120,30,58
120,44,182
120,89,150
120,93,70
121,123,45
121,142,91
121,24,46
121,253,20
121,7,81
122,1,110
122,1,237
122,211,46
122,233,52
122,242,226
122,50,127
122,66,226
122,71,132
122,80,86
123,178,151
123,186,163
123,225,48
123,228,40
123,253,213
123,30,225
124,140,254
