0,02 €
0,05 €
0,07 €
0,13 €
0,15 €
0,17 €
0,18 €
0,21 €
0,22 €
0,30 €
0,33 €
0,37 €
0,43 €
0,44 €
0,45 €
0,46 €
0,48 €
0,51 €
0,53 €
0,56 €
0,60 €
0,71 €
0,72 €
0,78 €
0,80 €
0,82 €
0,85 €
0,92 €
0,93 €
0,97 €
0,98 €
0,99 €
1,05 €
1,06 €
1,07 €
1,11 €
1,14 €
1,15 €
1,18 €
1,20 €
1,24 €
1,27 €
1,28 €
1,30 €
1,35 €
1,38 €
1,41 €
1,45 €
1,46 €
1,49 €
1,51 €
1,54 €
1,55 €
1,56 €
1,58 €
1,61 €
1,62 €
1,63 €
1,66 €
1,67 €
1,69 €
1,70 €
1,71 €
1,73 €
1,78 €
1,83 €
1,84 €
1,87 €
1,88 €
1,93 €
1,97 €
1,98 €
1,99 €
1.005,72 €
1.033,83 €
1.053,75 €
1.060,14 €
1.062,23 €
1.074,43 €
1.090,18 €
1.100,82 €
1.102,23 €
1.146,12 €
1.151,30 €
1.152,76 €
1.182,33 €
1.231,29 €
1.264,49 €
1.321,90 €
1.323,55 €
1.357,40 €
1.407,92 €
1.428,05 €
1.447,31 €
1.449,03 €
1.497,23 €
1.525,87 €
1.540,88 €
1.559,95 €
1.568,35 €
1.584,07 €
1.613,76 €
1.639,84 €
1.670,62 €
1.686,75 €
1.709,62 €
1.720,90 €
1.737,29 €
1.739,36 €
1.761,55 €
1.765,02 €
1.804,61 €
1.847,42 €
1.877,72 €
1.884,09 €
1.938,27 €
1.959,67 €
1.994,83 €
10,76 €
10,80 €
10,91 €
10,92 €
10.071,38 €
10.801,25 €
100,66 €
100,84 €
103,11 €
103,27 €
103,88 €
104,63 €
105,48 €
106,03 €
109,85 €
11,59 €
11.000,59 €
11.156,74 €
11.246,05 €
11.341,78 €
11.707,10 €
11.711,94 €
11.821,49 €
11.926,73 €
110,70 €
111,86 €
12.195,58 €
12.330,99 €
12.437,56 €
12.518,85 €
12.562,18 €
12.634,46 €
12.845,83 €
125,35 €
126,77 €
13,35 €
13,44 €
13,47 €
13,48 €
13,63 €
13.113,79 €
13.521,41 €
13.713,00 €
13.880,29 €
131,85 €
136,01 €
14,15 €
14,28 €
14,38 €
14,53 €
14,61 €
14.446,47 €
14.782,53 €
14.884,72 €
14.885,78 €
141,82 €
15,83 €
15.036,92 €
15.051,22 €
15.062,45 €
15.452,42 €
15.574,48 €
151,70 €
151,86 €
152,08 €
152,68 €
157,89 €
159,46 €
16,01 €
16,27 €
16,86 €
16.104,42 €
16.665,98 €
16.999,88 €
161,75 €
164,03 €
164,27 €
164,69 €
165,58 €
17,05 €
17,12 €
17,15 €
17,22 €
17,23 €
17,58 €
17,70 €
17.473,56 €
17.548,07 €
17.774,67 €
17.917,78 €
171,33 €
174,30 €
18,19 €
18,20 €
18,21 €
18,25 €
18,71 €
18.159,09 €
18.383,31 €
18.423,99 €
18.702,18 €
18.723,67 €
18.771,70 €
18.895,25 €
18.933,37 €
180,92 €
182,57 €
186,20 €
189,03 €
189,28 €
19,96 €
19.326,47 €
19.365,96 €
19.455,30 €
19.633,41 €
19.902,12 €
195,73 €
198,92 €
2,01 €
2,02 €
2,06 €
2,07 €
2,19 €
2,21 €
2,27 €
2,29 €
2,35 €
2,37 €
2,39 €
2,43 €
2,44 €
2,46 €
2,56 €
2,58 €
2,63 €
2,72 €
2,73 €
2,76 €
2,81 €
2,84 €
2,87 €
2,90 €
2,94 €
2,99 €
2.027,04 €
2.085,67 €
2.097,85 €
2.108,68 €
2.130,29 €
2.141,98 €
2.163,09 €
2.184,54 €
2.223,14 €
2.238,70 €
2.240,36 €
2.266,20 €
2.268,32 €
2.308,07 €
2.329,59 €
2.346,20 €
2.353,63 €
2.379,94 €
2.389,84 €
2.395,86 €
2.402,03 €
2.419,76 €
2.441,34 €
2.454,69 €
2.478,58 €
2.481,03 €
2.508,25 €
2.523,29 €
2.561,78 €
2.617,71 €
2.641,28 €
2.644,03 €
2.652,95 €
2.682,41 €
2.699,86 €
2.717,92 €
2.742,92 €
2.743,96 €
2.760,27 €
2.792,52 €
2.806,15 €
2.813,93 €
2.823,20 €
2.833,18 €
2.839,48 €
2.862,12 €
2.901,26 €
2.905,08 €
2.907,23 €
2.909,36 €
2.924,53 €
2.942,56 €
2.951,21 €
2.957,29 €
2.973,39 €
2.983,57 €
20,01 €
20,50 €
20,69 €
20,89 €
20,98 €
20.149,98 €
20.489,88 €
20.557,70 €
204,57 €
208,34 €
21,29 €
21,63 €
21,79 €
21,91 €
21,96 €
21.088,81 €
21.363,43 €
21.632,16 €
211,89 €
213,15 €
213,88 €
215,17 €
216,16 €
219,02 €
22,71 €
22.145,30 €
22.206,51 €
22.459,14 €
22.520,03 €
22.933,00 €
22.986,32 €
220,27 €
224,30 €
225,17 €
227,75 €
23,14 €
23,64 €
23,87 €
23,89 €
23.185,10 €
23.221,61 €
23.980,36 €
231,90 €
234,73 €
235,19 €
235,28 €
235,47 €
24,07 €
24,13 €
24,59 €
24,78 €
24,98 €
24.216,85 €
24.298,75 €
24.431,43 €
24.575,67 €
24.598,12 €
24.620,53 €
243,69 €
246,89 €
25,10 €
25,67 €
25.543,27 €
25.649,70 €
25.777,22 €
25.848,22 €
251,34 €
251,67 €
251,78 €
252,78 €
254,05 €
254,87 €
255,34 €
26,03 €
26,17 €
26,33 €
26,52 €
26,69 €
26.067,76 €
26.146,95 €
26.187,45 €
26.228,50 €
26.772,43 €
26.981,69 €
262,59 €
264,65 €
266,06 €
27,12 €
27,27 €
27,31 €
27,56 €
27,99 €
27.532,84 €
27.570,87 €
27.617,04 €
271,41 €
273,44 €
274,63 €
275,91 €
28,21 €
28,23 €
28,36 €
28,79 €
28,98 €
28,99 €
28.098,80 €
28.278,00 €
28.382,25 €
280,27 €
287,20 €
288,32 €
29,16 €
29,33 €
29.102,40 €
29.288,65 €
29.354,76 €
29.522,18 €
29.718,97 €
292,22 €
297,02 €
297,48 €
3,00 €
3,01 €
3,06 €
3,07 €
3,08 €
3,13 €
3,14 €
3,22 €
3,25 €
3,29 €
3,30 €
3,35 €
3,36 €
3,37 €
3,40 €
3,41 €
3,44 €
3,45 €
3,50 €
3,51 €
3,52 €
3,55 €
3,57 €
3,61 €
3,63 €
3,66 €
3,67 €
3,72 €
3,74 €
3,75 €
3,81 €
3,82 €
3,85 €
3,89 €
