0,120,89
0,135,153
0,191,97
0,215,82
0,220,87
0,250,110
0,46,34
0,58,102
0,92,62
1,114,16
1,2,226
1,208,89
1,251,147
1,26,196
1,75,13
1,77,78
1,86,132
1,92,116
10,190,70
10,239,237
10,252,27
10,77,219
10,95,208
100,166,77
100,192,181
100,24,126
100,247,74
100,35,193
101,111,204
101,114,47
101,139,192
101,144,111
101,182,64
101,189,151
101,217,4
101,66,157
101,85,95
101,87,92
102,117,12
102,179,100
102,198,108
102,225,246
102,255,112
103,0,195
103,110,243
103,118,62
103,126,231
103,131,103
103,213,209
103,221,191
103,240,188
103,246,55
103,251,133
103,26,93
103,62,34
103,65,180
104,12,188
104,151,151
104,16,255
104,193,74
104,196,139
104,217,17
104,32,154
104,34,49
104,54,38
104,60,184
104,72,153
104,95,132
105,0,124
105,1,169
105,10,244
105,102,245
105,106,16
105,127,113
105,132,66
105,133,53
105,143,184
105,164,103
105,165,181
105,170,101
105,171,135
105,227,101
105,254,83
105,40,194
105,47,82
105,60,74
105,86,6
105,96,6
106,131,113
106,137,215
106,196,95
106,231,48
106,233,52
106,243,185
106,33,4
106,83,204
106,91,162
107,126,110
107,14,221
107,152,74
107,176,229
107,180,231
107,212,1
107,249,24
107,25,71
107,26,58
107,60,183
107,96,137
108,15,117
108,15,86
108,234,145
108,242,95
108,247,195
108,34,99
108,66,200
108,72,93
108,98,185
109,153,246
109,162,188
109,210,106
109,239,106
109,240,43
109,37,104
109,42,143
109,59,96
109,88,194
11,112,230
11,151,177
11,198,156
11,20,204
11,230,191
110,176,112
110,177,91
110,208,178
110,87,129
110,96,246
111,132,108
111,209,81
111,225,59
111,88,131
111,97,68
112,142,140
112,173,226
112,194,126
113,100,14
113,118,38
113,131,5
113,160,39
113,201,131
113,222,64
113,25,0
113,4,123
113,94,76
114,1,50
114,121,247
114,165,98
114,198,198
114,200,28
114,207,130
114,215,66
114,233,249
114,246,171
114,251,219
114,36,238
114,7,215
115,141,84
115,172,200
115,200,45
115,215,53
115,231,129
115,29,54
115,56,10
115,64,194
115,74,13
115,76,90
116,131,129
116,137,85
116,225,171
116,252,62
116,5,53
117,146,54
117,233,25
117,46,253
117,76,156
118,185,155
118,205,56
118,27,61
118,38,235
119,13,222
119,147,10
119,166,150
119,191,93
119,202,197
119,225,84
119,246,245
12,107,210
12,112,208
12,128,117
12,17,194
12,174,18
12,41,163
12,58,138
12,80,98
12,82,16
120,17,64
120,20,76
120,223,101
121,130,18
121,217,54
121,248,216
121,25,62
121,3,92
121,35,202
121,5,41
121,87,156
122,100,115
122,244,64
122,3,174
122,33,203
122,85,176
123,150,92
123,180,126
123,230,245
123,244,135
123,88,253
123,91,67
123,92,0
124,12,195
124,132,88
124,216,21
124,242,217
124,42,213
124,52,206
125,119,54
125,244,62
125,250,40
125,29,202
125,37,104
