0,03 €
0,05 €
0,13 €
0,14 €
0,15 €
0,21 €
0,28 €
0,29 €
0,33 €
0,36 €
0,38 €
0,41 €
0,48 €
0,51 €
0,52 €
0,54 €
0,55 €
0,56 €
0,58 €
0,60 €
0,62 €
0,63 €
0,65 €
0,74 €
0,86 €
0,91 €
0,93 €
0,99 €
1,04 €
1,05 €
1,06 €
1,09 €
1,10 €
1,11 €
1,15 €
1,25 €
1,28 €
1,30 €
1,34 €
1,35 €
1,37 €
1,38 €
1,42 €
1,52 €
1,54 €
1,56 €
1,59 €
1,72 €
1,73 €
1,78 €
1,84 €
1,86 €
1,88 €
1,89 €
1,92 €
1,93 €
1,94 €
1,98 €
1.066,55 €
1.091,72 €
1.093,81 €
1.103,91 €
1.119,13 €
1.124,06 €
1.139,36 €
1.159,91 €
1.209,06 €
1.232,37 €
1.288,07 €
1.312,12 €
1.333,19 €
1.344,47 €
1.374,09 €
1.409,73 €
1.416,00 €
1.427,67 €
1.436,75 €
1.450,94 €
1.514,53 €
1.581,79 €
1.598,94 €
1.655,30 €
1.686,84 €
1.695,15 €
1.706,25 €
1.706,28 €
1.750,52 €
1.813,97 €
1.821,52 €
1.823,39 €
1.837,72 €
1.848,94 €
1.864,74 €
1.872,27 €
1.884,28 €
1.934,04 €
1.983,71 €
10,04 €
10,05 €
10,22 €
10,67 €
10,73 €
10,87 €
10.167,45 €
10.395,55 €
10.419,09 €
10.584,45 €
100,00 €
100,95 €
106,66 €
11,01 €
11,50 €
11.111,47 €
11.473,06 €
11.600,93 €
11.720,41 €
11.971,21 €
111,90 €
115,01 €
115,54 €
117,10 €
118,14 €
12,75 €
12,90 €
12.019,01 €
12.318,32 €
12.540,47 €
12.569,59 €
12.669,33 €
120,46 €
121,50 €
122,71 €
122,74 €
123,63 €
125,79 €
13,56 €
13,61 €
13,84 €
13.701,06 €
13.913,36 €
136,27 €
138,75 €
14,04 €
14,65 €
14,83 €
14.115,83 €
14.552,48 €
14.863,56 €
142,46 €
143,88 €
144,17 €
147,66 €
149,19 €
149,45 €
15,39 €
15,54 €
15,67 €
15,76 €
15,78 €
15.013,60 €
15.300,89 €
15.367,57 €
15.466,47 €
15.792,59 €
151,74 €
154,74 €
155,69 €
156,04 €
156,10 €
156,69 €
16,33 €
16,72 €
16,82 €
16,93 €
16,96 €
16.199,26 €
16.371,79 €
16.559,41 €
16.834,91 €
16.875,42 €
161,26 €
162,40 €
163,70 €
164,52 €
168,29 €
168,63 €
169,35 €
17,25 €
17,85 €
17,87 €
17,89 €
17,99 €
17.234,08 €
17.295,63 €
17.395,12 €
17.881,41 €
17.889,72 €
170,06 €
170,20 €
178,01 €
178,36 €
179,47 €
179,94 €
18,04 €
18,23 €
18,24 €
18,56 €
18,77 €
18,91 €
18.090,52 €
18.493,60 €
18.667,37 €
184,46 €
185,02 €
189,49 €
19,06 €
19,28 €
19,58 €
19,98 €
19.036,55 €
19.075,28 €
19.194,31 €
19.670,07 €
19.817,39 €
192,61 €
193,57 €
2,00 €
2,01 €
2,02 €
2,09 €
2,12 €
2,18 €
2,21 €
2,23 €
2,24 €
2,25 €
2,28 €
2,31 €
2,33 €
2,35 €
2,40 €
2,43 €
2,49 €
2,53 €
2,54 €
2,59 €
2,61 €
2,62 €
2,67 €
2,68 €
2,74 €
2,82 €
2,86 €
2,90 €
2,94 €
2.016,22 €
2.021,59 €
2.031,31 €
2.059,80 €
2.077,14 €
2.082,73 €
2.085,03 €
2.181,31 €
2.217,93 €
2.224,90 €
2.243,70 €
2.265,61 €
2.268,14 €
2.308,52 €
2.311,07 €
2.330,58 €
2.333,34 €
2.347,08 €
2.397,35 €
2.405,01 €
2.430,03 €
2.444,93 €
2.456,49 €
2.491,26 €
2.518,00 €
2.525,30 €
2.588,30 €
2.613,06 €
2.654,32 €
2.657,65 €
2.673,43 €
2.758,50 €
2.811,24 €
2.817,01 €
2.843,59 €
2.861,11 €
2.917,56 €
2.940,10 €
2.940,41 €
2.956,25 €
2.956,61 €
2.968,55 €
20,07 €
20,23 €
20,92 €
20.251,62 €
20.511,93 €
205,33 €
206,44 €
208,73 €
208,98 €
21,69 €
21,86 €
21.024,16 €
21.032,82 €
21.038,56 €
21.166,33 €
21.272,19 €
21.944,96 €
21.947,79 €
211,30 €
213,24 €
214,91 €
219,09 €
22,03 €
22,13 €
22,66 €
22.349,60 €
22.575,57 €
22.617,97 €
22.753,85 €
220,35 €
223,36 €
224,71 €
224,88 €
225,90 €
227,21 €
228,85 €
229,96 €
23,65 €
23,77 €
23.012,02 €
23.020,55 €
23.399,73 €
23.504,12 €
23.583,16 €
23.659,31 €
23.742,74 €
23.973,12 €
231,43 €
234,00 €
237,31 €
239,36 €
239,37 €
24,03 €
24,49 €
24,52 €
24,63 €
24,91 €
241,28 €
241,60 €
241,85 €
243,63 €
244,57 €
246,68 €
247,39 €
249,26 €
25.010,43 €
25.055,68 €
25.322,44 €
25.560,68 €
252,27 €
258,18 €
259,33 €
26,16 €
26,76 €
26.433,94 €
26.564,51 €
26.764,12 €
260,00 €
262,30 €
262,32 €
265,73 €
265,81 €
27,52 €
27,55 €
27,89 €
27,91 €
27.236,82 €
27.406,92 €
27.646,70 €
274,18 €
275,31 €
276,91 €
28,10 €
28,19 €
28,23 €
28,60 €
28.199,47 €
28.377,02 €
28.718,51 €
28.808,79 €
280,15 €
283,12 €
285,17 €
287,96 €
29,35 €
29,64 €
29,74 €
29.290,46 €
29.368,93 €
29.503,20 €
29.664,92 €
29.845,45 €
29.970,95 €
290,76 €
291,30 €
296,77 €
297,12 €
297,59 €
