€0,04
€0,08
€0,11
€0,19
€0,22
€0,23
€0,28
€0,31
€0,35
€0,36
€0,37
€0,38
€0,40
€0,44
€0,45
€0,56
€0,59
€0,60
€0,64
€0,68
€0,70
€0,72
€0,73
€0,79
€0,80
€0,87
€0,94
€0,95
€0,96
€0,97
€0,99
€1,02
€1,05
€1,06
€1,10
€1,14
€1,16
€1,18
€1,21
€1,24
€1,25
€1,37
€1,44
€1,47
€1,48
€1,54
€1,58
€1,61
€1,62
€1,66
€1,67
€1,68
€1,69
€1,72
€1,75
€1,76
€1,77
€1,81
€1,83
€1,85
€1,93
€1,94
€1,96
€1,99
€1.025,98
€1.033,36
€1.070,45
€1.115,69
€1.124,28
€1.134,00
€1.135,99
€1.139,62
€1.194,10
€1.194,72
€1.233,59
€1.278,43
€1.290,55
€1.392,88
€1.409,86
€1.419,62
€1.420,45
€1.445,47
€1.476,32
€1.503,14
€1.514,17
€1.514,23
€1.516,74
€1.562,45
€1.588,49
€1.621,88
€1.637,59
€1.643,48
€1.698,64
€1.707,25
€1.714,13
€1.723,56
€1.745,09
€1.765,01
€1.816,05
€1.829,86
€1.833,18
€1.852,31
€1.861,54
€1.890,16
€1.913,99
€1.937,48
€1.958,31
€1.960,01
€1.967,95
€1.973,10
€1.984,26
€10,15
€10,23
€10,60
€10,71
€10,84
€10,95
€10.146,43
€10.428,09
€10.756,21
€103,50
€103,84
€105,19
€106,06
€107,23
€11,01
€11,04
€11,05
€11,14
€11,33
€11,37
€11,42
€11,59
€11,97
€11.271,94
€11.688,94
€110,02
€110,49
€112,04
€112,22
€113,72
€114,55
€115,85
€117,30
€12,12
€12,45
€12,92
€12.146,06
€12.161,89
€12.372,22
€12.895,99
€120,67
€121,31
€126,84
€129,09
€13,01
€13,05
€13,10
€13,32
€13,81
€13.421,06
€13.429,44
€13.751,00
€133,55
€134,14
€136,29
€136,35
€138,93
€14,25
€14,96
€14.095,96
€14.351,63
€14.447,64
€140,68
€141,58
€142,20
€15,15
€15,17
€15,46
€15,56
€15.688,19
€15.834,36
€152,14
€153,10
